BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
GD_ZH_contig_1192291.region001	GD_ZH_contig_1192291	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_11938781.region001	GD_ZH_contig_11938781	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_11962797.region001	GD_ZH_contig_11962797	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_12190623.region001	GD_ZH_contig_12190623	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_12482744.region001	GD_ZH_contig_12482744	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_12969559.region001	GD_ZH_contig_12969559	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_12974443.region001	GD_ZH_contig_12974443	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_13216337.region001	GD_ZH_contig_13216337	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_13229836.region001	GD_ZH_contig_13229836	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_13254315.region001	GD_ZH_contig_13254315	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_13260165.region001	GD_ZH_contig_13260165	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_13358595.region001	GD_ZH_contig_13358595	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_13643586.region001	GD_ZH_contig_13643586	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
GD_ZH_contig_13764930.region001	GD_ZH_contig_13764930	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_14039701.region001	GD_ZH_contig_14039701	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_14224860.region001	GD_ZH_contig_14224860	Genus species strain strain	thiopeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_1451428.region001	GD_ZH_contig_1451428	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_14519802.region001	GD_ZH_contig_14519802	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_14585737.region001	GD_ZH_contig_14585737	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_14663506.region002	GD_ZH_contig_14663506	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15193249.region001	GD_ZH_contig_15193249	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15304732.region001	GD_ZH_contig_15304732	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15363659.region001	GD_ZH_contig_15363659	Genus species strain strain	lanthipeptide-class-ii	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15368336.region001	GD_ZH_contig_15368336	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15448967.region001	GD_ZH_contig_15448967	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15455697.region001	GD_ZH_contig_15455697	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_1550518.region001	GD_ZH_contig_1550518	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15564246.region001	GD_ZH_contig_15564246	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15587974.region001	GD_ZH_contig_15587974	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15682576.region001	GD_ZH_contig_15682576	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15685282.region001	GD_ZH_contig_15685282	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15704338.region001	GD_ZH_contig_15704338	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15771047.region001	GD_ZH_contig_15771047	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15934894.region001	GD_ZH_contig_15934894	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15967899.region001	GD_ZH_contig_15967899	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_15975359.region001	GD_ZH_contig_15975359	Genus species strain strain	lanthipeptide-class-ii	RiPPs	Genus species Unclassified.	
GD_ZH_contig_16308318.region001	GD_ZH_contig_16308318	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_16429043.region001	GD_ZH_contig_16429043	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_16444328.region001	GD_ZH_contig_16444328	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_16621459.region001	GD_ZH_contig_16621459	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_16873295.region001	GD_ZH_contig_16873295	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_16910736.region001	GD_ZH_contig_16910736	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_16934612.region001	GD_ZH_contig_16934612	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_1704384.region001	GD_ZH_contig_1704384	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_1714850.region001	GD_ZH_contig_1714850	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_17294908.region001	GD_ZH_contig_17294908	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_17484462.region001	GD_ZH_contig_17484462	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_17630677.region001	GD_ZH_contig_17630677	Genus species strain strain	lanthipeptide-class-ii	RiPPs	Genus species Unclassified.	
GD_ZH_contig_17764897.region001	GD_ZH_contig_17764897	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_18005758.region001	GD_ZH_contig_18005758	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_18021622.region001	GD_ZH_contig_18021622	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_18753543.region001	GD_ZH_contig_18753543	Genus species strain strain	thiopeptide.lanthipeptide-class-ii.proteusin.thioamitides	RiPPs	Genus species Unclassified.	
GD_ZH_contig_18934136.region001	GD_ZH_contig_18934136	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_18994144.region001	GD_ZH_contig_18994144	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_19709380.region001	GD_ZH_contig_19709380	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_19768489.region001	GD_ZH_contig_19768489	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_19841152.region001	GD_ZH_contig_19841152	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_19962963.region001	GD_ZH_contig_19962963	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_20049290.region001	GD_ZH_contig_20049290	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_20353209.region001	GD_ZH_contig_20353209	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_20360840.region001	GD_ZH_contig_20360840	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_20361636.region001	GD_ZH_contig_20361636	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_20363708.region001	GD_ZH_contig_20363708	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_20697680.region001	GD_ZH_contig_20697680	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_20709471.region001	GD_ZH_contig_20709471	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_20981959.region001	GD_ZH_contig_20981959	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_21030047.region001	GD_ZH_contig_21030047	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_21233928.region001	GD_ZH_contig_21233928	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_2133679.region001	GD_ZH_contig_2133679	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_2138981.region001	GD_ZH_contig_2138981	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_21656148.region001	GD_ZH_contig_21656148	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_22211400.region001	GD_ZH_contig_22211400	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_22421077.region001	GD_ZH_contig_22421077	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_22468248.region001	GD_ZH_contig_22468248	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_2254845.region001	GD_ZH_contig_2254845	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_22704700.region001	GD_ZH_contig_22704700	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_22740977.region001	GD_ZH_contig_22740977	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_22987582.region001	GD_ZH_contig_22987582	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_2357645.region001	GD_ZH_contig_2357645	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_23591698.region001	GD_ZH_contig_23591698	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_23627666.region001	GD_ZH_contig_23627666	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_23769194.region001	GD_ZH_contig_23769194	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_23790124.region001	GD_ZH_contig_23790124	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24026580.region001	GD_ZH_contig_24026580	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24067008.region001	GD_ZH_contig_24067008	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24119663.region001	GD_ZH_contig_24119663	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24368148.region001	GD_ZH_contig_24368148	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24475604.region001	GD_ZH_contig_24475604	Genus species strain strain	lanthipeptide-class-i	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24573618.region001	GD_ZH_contig_24573618	Genus species strain strain	RRE-containing.LAP	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24575647.region001	GD_ZH_contig_24575647	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24714036.region001	GD_ZH_contig_24714036	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_24896715.region001	GD_ZH_contig_24896715	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_25074780.region001	GD_ZH_contig_25074780	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_25086194.region001	GD_ZH_contig_25086194	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_25109021.region001	GD_ZH_contig_25109021	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_25558588.region001	GD_ZH_contig_25558588	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_26135987.region001	GD_ZH_contig_26135987	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_26548466.region001	GD_ZH_contig_26548466	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_26729064.region001	GD_ZH_contig_26729064	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_26795508.region001	GD_ZH_contig_26795508	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_26806003.region001	GD_ZH_contig_26806003	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_26873247.region001	GD_ZH_contig_26873247	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_2698405.region001	GD_ZH_contig_2698405	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_2721756.region001	GD_ZH_contig_2721756	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_3134684.region001	GD_ZH_contig_3134684	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_3478849.region001	GD_ZH_contig_3478849	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_350568.region001	GD_ZH_contig_350568	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_3646268.region001	GD_ZH_contig_3646268	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_4061311.region001	GD_ZH_contig_4061311	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_4147373.region001	GD_ZH_contig_4147373	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_4220545.region001	GD_ZH_contig_4220545	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_4284290.region001	GD_ZH_contig_4284290	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_4655867.region001	GD_ZH_contig_4655867	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_472991.region001	GD_ZH_contig_472991	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_5042273.region001	GD_ZH_contig_5042273	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_5082637.region001	GD_ZH_contig_5082637	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_5388343.region001	GD_ZH_contig_5388343	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_5422005.region001	GD_ZH_contig_5422005	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_5563401.region001	GD_ZH_contig_5563401	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_5796969.region001	GD_ZH_contig_5796969	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6097759.region001	GD_ZH_contig_6097759	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6099047.region001	GD_ZH_contig_6099047	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6160033.region001	GD_ZH_contig_6160033	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6393496.region001	GD_ZH_contig_6393496	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6433603.region001	GD_ZH_contig_6433603	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6465674.region001	GD_ZH_contig_6465674	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6490893.region001	GD_ZH_contig_6490893	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6759006.region001	GD_ZH_contig_6759006	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6776393.region001	GD_ZH_contig_6776393	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
GD_ZH_contig_6837461.region001	GD_ZH_contig_6837461	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
