BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
GD_ZH_contig_8214936.region001	GD_ZH_contig_8214936	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8244308.region001	GD_ZH_contig_8244308	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8338780.region001	GD_ZH_contig_8338780	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8508877.region001	GD_ZH_contig_8508877	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8611359.region001	GD_ZH_contig_8611359	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8639903.region001	GD_ZH_contig_8639903	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_866464.region001	GD_ZH_contig_866464	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8713306.region001	GD_ZH_contig_8713306	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8717134.region001	GD_ZH_contig_8717134	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8840971.region001	GD_ZH_contig_8840971	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_8906395.region001	GD_ZH_contig_8906395	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_9160488.region001	GD_ZH_contig_9160488	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_9427432.region001	GD_ZH_contig_9427432	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_9636785.region001	GD_ZH_contig_9636785	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_9722868.region001	GD_ZH_contig_9722868	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_9833368.region001	GD_ZH_contig_9833368	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GD_ZH_contig_9853893.region001	GD_ZH_contig_9853893	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_10108032.region001	GX_BH_contig_10108032	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_10110132.region001	GX_BH_contig_10110132	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_11398309.region001	GX_BH_contig_11398309	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_11814657.region001	GX_BH_contig_11814657	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_11868183.region001	GX_BH_contig_11868183	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_12055568.region001	GX_BH_contig_12055568	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_12133830.region001	GX_BH_contig_12133830	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_1214956.region001	GX_BH_contig_1214956	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_12341959.region001	GX_BH_contig_12341959	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_12564306.region001	GX_BH_contig_12564306	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_12773487.region001	GX_BH_contig_12773487	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_12833402.region001	GX_BH_contig_12833402	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_12906933.region001	GX_BH_contig_12906933	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_13343094.region001	GX_BH_contig_13343094	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_13351964.region001	GX_BH_contig_13351964	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_1348111.region001	GX_BH_contig_1348111	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_13892757.region001	GX_BH_contig_13892757	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_14104218.region001	GX_BH_contig_14104218	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_14182474.region001	GX_BH_contig_14182474	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_14394044.region001	GX_BH_contig_14394044	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_14737710.region001	GX_BH_contig_14737710	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_15095838.region001	GX_BH_contig_15095838	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_15187843.region001	GX_BH_contig_15187843	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_15191520.region001	GX_BH_contig_15191520	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_15553657.region001	GX_BH_contig_15553657	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_15753670.region001	GX_BH_contig_15753670	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_16271239.region001	GX_BH_contig_16271239	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_16427542.region001	GX_BH_contig_16427542	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_16858399.region001	GX_BH_contig_16858399	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_171153.region001	GX_BH_contig_171153	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_17231228.region001	GX_BH_contig_17231228	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_17777541.region001	GX_BH_contig_17777541	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_18024278.region001	GX_BH_contig_18024278	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_18141096.region001	GX_BH_contig_18141096	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_18161104.region001	GX_BH_contig_18161104	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_18768175.region001	GX_BH_contig_18768175	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_18868324.region001	GX_BH_contig_18868324	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_18905828.region001	GX_BH_contig_18905828	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_19268404.region001	GX_BH_contig_19268404	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_19727115.region001	GX_BH_contig_19727115	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_19994123.region001	GX_BH_contig_19994123	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_20502378.region001	GX_BH_contig_20502378	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_20535373.region001	GX_BH_contig_20535373	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_21425473.region001	GX_BH_contig_21425473	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_2158387.region001	GX_BH_contig_2158387	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_21599493.region001	GX_BH_contig_21599493	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_21685314.region001	GX_BH_contig_21685314	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_21903757.region001	GX_BH_contig_21903757	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_21929540.region001	GX_BH_contig_21929540	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_22191081.region001	GX_BH_contig_22191081	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_22429403.region001	GX_BH_contig_22429403	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_22868944.region001	GX_BH_contig_22868944	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_23290169.region001	GX_BH_contig_23290169	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_23358842.region001	GX_BH_contig_23358842	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_23730116.region001	GX_BH_contig_23730116	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_24148035.region001	GX_BH_contig_24148035	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_24172365.region001	GX_BH_contig_24172365	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_24590602.region001	GX_BH_contig_24590602	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_25062818.region001	GX_BH_contig_25062818	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_25254691.region001	GX_BH_contig_25254691	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_25665867.region001	GX_BH_contig_25665867	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_25864870.region001	GX_BH_contig_25864870	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_25962515.region001	GX_BH_contig_25962515	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_25993604.region001	GX_BH_contig_25993604	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_25999857.region001	GX_BH_contig_25999857	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_26098376.region001	GX_BH_contig_26098376	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_26443588.region001	GX_BH_contig_26443588	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_26937049.region001	GX_BH_contig_26937049	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_27673485.region001	GX_BH_contig_27673485	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_27743078.region001	GX_BH_contig_27743078	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_2792787.region001	GX_BH_contig_2792787	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_28300527.region001	GX_BH_contig_28300527	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_28791905.region001	GX_BH_contig_28791905	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_28898748.region001	GX_BH_contig_28898748	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_29231792.region001	GX_BH_contig_29231792	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_29268673.region001	GX_BH_contig_29268673	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_29658063.region001	GX_BH_contig_29658063	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_30004636.region001	GX_BH_contig_30004636	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_30281241.region001	GX_BH_contig_30281241	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_30588675.region001	GX_BH_contig_30588675	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_31262241.region001	GX_BH_contig_31262241	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_31462154.region001	GX_BH_contig_31462154	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_32098062.region001	GX_BH_contig_32098062	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_32447220.region001	GX_BH_contig_32447220	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_32498734.region001	GX_BH_contig_32498734	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_32501859.region001	GX_BH_contig_32501859	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_33106092.region001	GX_BH_contig_33106092	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_33343095.region001	GX_BH_contig_33343095	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_33471324.region001	GX_BH_contig_33471324	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_33848596.region001	GX_BH_contig_33848596	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_342348.region001	GX_BH_contig_342348	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_3676821.region001	GX_BH_contig_3676821	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_3767151.region001	GX_BH_contig_3767151	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_3833688.region001	GX_BH_contig_3833688	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_3987012.region001	GX_BH_contig_3987012	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_4098356.region001	GX_BH_contig_4098356	Genus species strain strain	terpene.arylpolyene	Others	Genus species Unclassified.	
GX_BH_contig_4247573.region001	GX_BH_contig_4247573	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_4919095.region001	GX_BH_contig_4919095	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_5058750.region001	GX_BH_contig_5058750	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_5501264.region001	GX_BH_contig_5501264	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_6424677.region001	GX_BH_contig_6424677	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_6546785.region001	GX_BH_contig_6546785	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_6781111.region001	GX_BH_contig_6781111	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_6862343.region001	GX_BH_contig_6862343	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_7318810.region001	GX_BH_contig_7318810	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_7994083.region001	GX_BH_contig_7994083	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_8120420.region001	GX_BH_contig_8120420	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_8249704.region001	GX_BH_contig_8249704	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
GX_BH_contig_8260675.region001	GX_BH_contig_8260675	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
