mOTU ID	BGC	GTDB taxonomy
GD_ZH_bin_123	GD_ZH_contig_19380655.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Bin61;f__SMYC01;g__;s__
GD_ZH_bin_123	GD_ZH_contig_19737427.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Bin61;f__SMYC01;g__;s__
GD_ZH_bin_123	GD_ZH_contig_10950383.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Bin61;f__SMYC01;g__;s__
GD_ZH_bin_123	GD_ZH_contig_26873247.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Bin61;f__SMYC01;g__;s__
GD_ZH_bin_123	GD_ZH_contig_17416342.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Bin61;f__SMYC01;g__;s__
GD_ZH_bin_126	GD_ZH_contig_6901686.region001	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__;s__
GD_ZH_bin_121	GD_ZH_contig_4061311.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_121	GD_ZH_contig_8214936.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_121	GD_ZH_contig_8596766.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_121	GD_ZH_contig_17450497.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_121	GD_ZH_contig_10060871.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_121	GD_ZH_contig_15162166.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_127	GD_ZH_contig_5388343.region001	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__;f__;g__;s__
GD_ZH_bin_119	GD_ZH_contig_5770984.region001	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__;s__
GD_ZH_bin_119	GD_ZH_contig_20364717.region001	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__;s__
GD_ZH_bin_119	GD_ZH_contig_13307720.region001	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__;s__
GD_ZH_bin_129	GD_ZH_contig_10381170.region001	d__Bacteria;p__Desulfobacterota;c__SM23-61;o__SM23-61;f__SM23-61;g__SM23-61;s__
GD_ZH_bin_133	GD_ZH_contig_26729064.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SURF-3;g__SURF-3;s__
GD_ZH_bin_13	GD_ZH_contig_25392625.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__
GD_ZH_bin_13	GD_ZH_contig_20327016.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__
GD_ZH_bin_13	GD_ZH_contig_8887402.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__
GD_ZH_bin_13	GD_ZH_contig_2133679.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__
GD_ZH_bin_13	GD_ZH_contig_21582825.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__
GD_ZH_bin_137	GD_ZH_contig_17631723.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__
GD_ZH_bin_137	GD_ZH_contig_16308318.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__
GD_ZH_bin_137	GD_ZH_contig_19026610.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__
GD_ZH_bin_137	GD_ZH_contig_3808761.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__
GD_ZH_bin_135	GD_ZH_contig_20984341.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__
GD_ZH_bin_135	GD_ZH_contig_25768545.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__
GD_ZH_bin_135	GD_ZH_contig_17920141.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__;s__
GD_ZH_bin_138	GD_ZH_contig_3400813.region001	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
GD_ZH_bin_138	GD_ZH_contig_6449183.region001	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
GD_ZH_bin_138	GD_ZH_contig_25829692.region001	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
GD_ZH_bin_139	GD_ZH_contig_14125351.region001	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__JAFGJU01;f__;g__;s__
GD_ZH_bin_139	GD_ZH_contig_20899818.region001	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__JAFGJU01;f__;g__;s__
GD_ZH_bin_142	GD_ZH_contig_3063433.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__
GD_ZH_bin_142	GD_ZH_contig_15967899.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__
GD_ZH_bin_142	GD_ZH_contig_4567863.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__
GD_ZH_bin_140	GD_ZH_contig_18085957.region001	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__;f__;g__;s__
GD_ZH_bin_143	GD_ZH_contig_5560556.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRKV01;g__;s__
GD_ZH_bin_143	GD_ZH_contig_26040568.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRKV01;g__;s__
GD_ZH_bin_141	GD_ZH_contig_10826507.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
GD_ZH_bin_141	GD_ZH_contig_4490202.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
GD_ZH_bin_141	GD_ZH_contig_22608552.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
GD_ZH_bin_141	GD_ZH_contig_11491528.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__
GD_ZH_bin_147	GD_ZH_contig_8128503.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDJL01;s__
GD_ZH_bin_147	GD_ZH_contig_15448967.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDJL01;s__
GD_ZH_bin_146	GD_ZH_contig_24714036.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__JACSRF01;s__
GD_ZH_bin_146	GD_ZH_contig_16621459.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__JACSRF01;s__
GD_ZH_bin_146	GD_ZH_contig_18005758.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__JACSRF01;s__
GD_ZH_bin_146	GD_ZH_contig_3554310.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__JACSRF01;s__
GD_ZH_bin_146	GD_ZH_contig_26048322.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__JACSRF01;s__
GD_ZH_bin_148	GD_ZH_contig_15200363.region001	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
GD_ZH_bin_150	GD_ZH_contig_6433603.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__
GD_ZH_bin_150	GD_ZH_contig_5459268.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__
GD_ZH_bin_14	GD_ZH_contig_23350053.region001	d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA11705;f__UBA11705;g__;s__
GD_ZH_bin_153	GD_ZH_contig_25074780.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__
GD_ZH_bin_153	GD_ZH_contig_23844816.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__
GD_ZH_bin_151	GD_ZH_contig_25071465.region001	d__Bacteria;p__Actinobacteriota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__M55B120;s__
GD_ZH_bin_151	GD_ZH_contig_2254845.region001	d__Bacteria;p__Actinobacteriota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__M55B120;s__
GD_ZH_bin_152	GD_ZH_contig_15232623.region001	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__
GD_ZH_bin_152	GD_ZH_contig_10505396.region001	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__
GD_ZH_bin_152	GD_ZH_contig_408891.region001	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__
GD_ZH_bin_152	GD_ZH_contig_7558866.region001	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__
GD_ZH_bin_152	GD_ZH_contig_15682576.region001	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__
GD_ZH_bin_152	GD_ZH_contig_4585893.region001	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__
GD_ZH_bin_155	GD_ZH_contig_12190623.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__GCA-2748055;s__
GD_ZH_bin_155	GD_ZH_contig_3798809.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__GCA-2748055;s__
GD_ZH_bin_155	GD_ZH_contig_20748211.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__GCA-2748055;s__
GD_ZH_bin_158	GD_ZH_contig_14240901.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Palsa-1439;f__Palsa-1439;g__CAIKBP01;s__
GD_ZH_bin_158	GD_ZH_contig_7896429.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Palsa-1439;f__Palsa-1439;g__CAIKBP01;s__
GD_ZH_bin_157	GD_ZH_contig_24382732.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__JACTMI01;s__
GD_ZH_bin_157	GD_ZH_contig_13260165.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__JACTMI01;s__
GD_ZH_bin_157	GD_ZH_contig_7778347.region001	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__JACTMI01;s__
GD_ZH_bin_160	GD_ZH_contig_22001656.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__
GD_ZH_bin_160	GD_ZH_contig_24042335.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__
GD_ZH_bin_160	GD_ZH_contig_22421077.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__
GD_ZH_bin_162	GD_ZH_contig_21656148.region001	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__
GD_ZH_bin_15	GD_ZH_contig_26548466.region001	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__;s__
GD_ZH_bin_15	GD_ZH_contig_11336618.region001	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__;s__
GD_ZH_bin_161	GD_ZH_contig_14515803.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__
GD_ZH_bin_164	GD_ZH_contig_10489669.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__
GD_ZH_bin_166	GD_ZH_contig_22690117.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
GD_ZH_bin_166	GD_ZH_contig_12220709.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
GD_ZH_bin_166	GD_ZH_contig_17318865.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
GD_ZH_bin_166	GD_ZH_contig_10480321.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
GD_ZH_bin_168	GD_ZH_contig_751102.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__;s__
GD_ZH_bin_167	GD_ZH_contig_19887330.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__SZUA-320;s__
GD_ZH_bin_165	GD_ZH_contig_14237595.region001	d__Bacteria;p__Desulfobacterota;c__WTBG01;o__CAIYCZ01;f__CAIYCZ01;g__DSVK01;s__
GD_ZH_bin_165	GD_ZH_contig_10450014.region001	d__Bacteria;p__Desulfobacterota;c__WTBG01;o__CAIYCZ01;f__CAIYCZ01;g__DSVK01;s__
GD_ZH_bin_172	GD_ZH_contig_16934612.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__
GD_ZH_bin_172	GD_ZH_contig_2435412.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__
GD_ZH_bin_172	GD_ZH_contig_25649549.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__
GD_ZH_bin_172	GD_ZH_contig_8398979.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__
GD_ZH_bin_176	GD_ZH_contig_24485317.region001	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__JABDJR01;f__;g__;s__
GD_ZH_bin_176	GD_ZH_contig_3875571.region001	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__JABDJR01;f__;g__;s__
GD_ZH_bin_171	GD_ZH_contig_6479832.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__SZUA-318;s__
GD_ZH_bin_171	GD_ZH_contig_25109021.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__SZUA-318;s__
GD_ZH_bin_171	GD_ZH_contig_13096023.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__SZUA-318;s__
GD_ZH_bin_180	GD_ZH_contig_14044023.region001	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__
GD_ZH_bin_180	GD_ZH_contig_22865922.region001	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__
GD_ZH_bin_180	GD_ZH_contig_22987582.region001	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__
GD_ZH_bin_178	GD_ZH_contig_10222159.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Flavilitoribacter;s__
GD_ZH_bin_178	GD_ZH_contig_16752582.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Flavilitoribacter;s__
GD_ZH_bin_178	GD_ZH_contig_11393162.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Flavilitoribacter;s__
GD_ZH_bin_178	GD_ZH_contig_19892805.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Flavilitoribacter;s__
GD_ZH_bin_178	GD_ZH_contig_11830771.region001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Flavilitoribacter;s__
GD_ZH_bin_184	GD_ZH_contig_15704338.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-21967;g__;s__
GD_ZH_bin_179	GD_ZH_contig_25494421.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__UBA12294;s__
GD_ZH_bin_179	GD_ZH_contig_20527129.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__UBA12294;s__
GD_ZH_bin_179	GD_ZH_contig_2968930.region001	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__UBA12294;s__
GD_ZH_bin_183	GD_ZH_contig_15304732.region001	d__Bacteria;p__Desulfobacterota_E;c__MBNT15;o__MBNT15;f__MBNT15;g__;s__
GD_ZH_bin_183	GD_ZH_contig_9219003.region001	d__Bacteria;p__Desulfobacterota_E;c__MBNT15;o__MBNT15;f__MBNT15;g__;s__
GD_ZH_bin_177	GD_ZH_contig_17294908.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_177	GD_ZH_contig_11938781.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_177	GD_ZH_contig_18054444.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_177	GD_ZH_contig_8245543.region001	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__RPQK01;g__;s__
GD_ZH_bin_187	GD_ZH_contig_925149.region001	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__
GD_ZH_bin_185	GD_ZH_contig_5797148.region001	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__RBG-16-71-46;s__
GD_ZH_bin_194	GD_ZH_contig_24780933.region001	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__UBA6902;f__UBA6902;g__;s__
GD_ZH_bin_194	GD_ZH_contig_6759006.region001	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__UBA6902;f__UBA6902;g__;s__
GD_ZH_bin_193	GD_ZH_contig_21177097.region001	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__UBA6623;g__;s__
GD_ZH_bin_193	GD_ZH_contig_23591698.region001	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__UBA6623;g__;s__
GD_ZH_bin_193	GD_ZH_contig_11442072.region001	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__UBA6623;g__;s__
GD_ZH_bin_193	GD_ZH_contig_15559360.region001	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__UBA6623;g__;s__
GD_ZH_bin_192	GD_ZH_contig_3134684.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4575;f__UBA4575;g__UBA1858;s__
GD_ZH_bin_192	GD_ZH_contig_9572792.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4575;f__UBA4575;g__UBA1858;s__
GD_ZH_bin_190	GD_ZH_contig_14595262.region001	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__RBG-16-64-32;g__CF-162;s__
GD_ZH_bin_190	GD_ZH_contig_17679228.region001	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__RBG-16-64-32;g__CF-162;s__
GD_ZH_bin_18	GD_ZH_contig_13216337.region001	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__JABDJR01;f__JABDJR01;g__;s__
GD_ZH_bin_196	GD_ZH_contig_10181283.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_196	GD_ZH_contig_9884859.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_196	GD_ZH_contig_22740977.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_196	GD_ZH_contig_3263855.region001	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__;s__
GD_ZH_bin_199	GD_ZH_contig_15280512.region001	d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__JACQTL01;g__;s__
GD_ZH_bin_191	GD_ZH_contig_26086731.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GD_ZH_bin_191	GD_ZH_contig_22381026.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GD_ZH_bin_191	GD_ZH_contig_1795872.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GD_ZH_bin_191	GD_ZH_contig_783848.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GD_ZH_bin_191	GD_ZH_contig_18441054.region001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SG8-39;s__
GD_ZH_bin_200	GD_ZH_contig_23166278.region001	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__SZUA-254;g__SZUA-254;s__
GD_ZH_bin_202	GD_ZH_contig_2504273.region001	d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__;s__
GD_ZH_bin_202	GD_ZH_contig_9330416.region001	d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__;s__
GD_ZH_bin_203	GD_ZH_contig_9172231.region001	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__;g__;s__
GD_ZH_bin_203	GD_ZH_contig_21794166.region001	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__;g__;s__
GD_ZH_bin_203	GD_ZH_contig_4655867.region001	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__;g__;s__
GD_ZH_bin_203	GD_ZH_contig_3646268.region001	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__;g__;s__
GD_ZH_bin_205	GD_ZH_contig_11852362.region001	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__
GD_ZH_bin_205	GD_ZH_contig_19952779.region001	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__
GD_ZH_bin_215	GD_ZH_contig_7249302.region001	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__;s__
GD_ZH_bin_215	GD_ZH_contig_16851348.region001	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__;s__
GD_ZH_bin_215	GD_ZH_contig_9087976.region001	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__;s__
GD_ZH_bin_204	GD_ZH_contig_21039412.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__UBA2589;s__
GD_ZH_bin_204	GD_ZH_contig_14056670.region001	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__UBA2589;s__
GD_ZH_bin_217	GD_ZH_contig_15894211.region001	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Palsa-1439;f__Palsa-1439;g__;s__
GD_ZH_bin_211	GD_ZH_contig_26406781.region001	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__OLB5;g__;s__
GD_ZH_bin_211	GD_ZH_contig_8244308.region001	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__OLB5;g__;s__
GD_ZH_bin_207	GD_ZH_contig_19962963.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UTPRO1;f__DP-6;g__;s__
GD_ZH_bin_207	GD_ZH_contig_16960236.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UTPRO1;f__DP-6;g__;s__
GD_ZH_bin_207	GD_ZH_contig_24134916.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UTPRO1;f__DP-6;g__;s__
GD_ZH_bin_207	GD_ZH_contig_10654740.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UTPRO1;f__DP-6;g__;s__
GD_ZH_bin_207	GD_ZH_contig_11035848.region001	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UTPRO1;f__DP-6;g__;s__
GD_ZH_bin_206	GD_ZH_contig_7134162.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAHDSC01;g__;s__
GD_ZH_bin_206	GD_ZH_contig_16429043.region001	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAHDSC01;g__;s__
