bgc_name	membership_value	genome_name	Completeness (%)	Contamination (%)	GC (%)	N50 (bp)	Genome length (bp)	# of contigs	# of predicted genes	Longest contig	Coding density	Marker lineage in checkm	# markers in checkm	Strain heterogeneity	GTDB taxonomy	NCBI taxonomy	Metabolic pathways evaluated by KEGG-Decoder module (sulphate reduction bacteria within Deltaproteobacteria and Thermodesulfobacteria, and ammonia oxidation archaea within Thaumarchaeota)	Unnamed: 16	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29
ZJ_WZ_contig_14999868.region001	0.205319241635465	ZJ_WZ_bin_81	60.64	9.82	47.6	18291	2558826	212	2536	86964	0.827069253	c__Deltaproteobacteria (UID3216)	247	44.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__															
HN_SY_contig_11483605.region001	0.0	HN_SY_bin_70	98.38	0.376	66.8	26847	5083506	392	4740	147222	0.850592753	c__Deltaproteobacteria (UID3216)	247	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	Sulphate reduction														
HN_SY_contig_1836583.region001	0.39623582588527	HN_SY_bin_188	91.54	2.903	59.0	13069	4541786	485	4405	52722	0.836590427	c__Deltaproteobacteria (UID3216)	247	100.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__JABZFP01;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfosarcina;s__	Sulphate reduction														
HN_SY_contig_29577461.region001	0.39623582588527	HN_SY_bin_172	51.74	3.917	59.1	9838	2030613	292	2011	40259	0.827413225	c__Deltaproteobacteria (UID3216)	247	75.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__JABZFP01;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfosarcina;s__	Sulphate reduction														
HN_SY_contig_29673680.region001	0.39623582588527	HN_SY_bin_26	83.01	8.96	61.8	14860	4221267	412	4104	66729	0.846486464	c__Deltaproteobacteria (UID3216)	247	88.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__JABZFP01;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfosarcina;s__	Sulphate reduction														
LN_DD_contig_4516271.region001	0.39623582588527	LN_DD_bin_147	66.07	3.571	55.3	23519	4679485	290	4463	96436	0.84404125	k__Bacteria (UID203)	102	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__JABZFP01;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	Sulphate reduction														
HN_SY_contig_29728826.region001	0.0	HN_SY_bin_59	100.0	0.189	34.8	75012	2550185	77	2521	215834	0.851440259	o__Lactobacillales (UID543)	471	0.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis															
HN_SY_contig_30633376.region001	0.0	HN_SY_bin_89	89.96	1.28	71.8	9709	4055745	570	4144	33330	0.886911857	c__Alphaproteobacteria (UID3337)	388	57.14	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__															
HN_SY_contig_28694619.region001	0.0	HN_SY_bin_30	63.62	0.0	56.5	24881	3436950	195	3212	91051	0.87436701	c__Deltaproteobacteria (UID3216)	247	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA2174_A;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	Sulphate reduction														
HN_SY_contig_1967976.region001	0.0	HN_SY_bin_164	93.93	2.588	63.8	26144	3497420	195	3339	95473	0.867223128	c__Gammaproteobacteria (UID4274)	577	58.33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__															
HN_SY_contig_22106833.region001	0.365725413939594	HN_SY_bin_40	57.67	0.631	61.8	9393	1734888	213	1843	23428	0.899808721	c__Gammaproteobacteria (UID4274)	577	83.33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__															
HN_SY_contig_32710610.region001	0.316840990300056	HN_SY_bin_58	63.79	0.0	63.2	39454	3039321	106	2930	138175	0.885238331	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__															
HN_SY_contig_34022348.region001	0.0	HN_SY_bin_58	63.79	0.0	63.2	39454	3039321	106	2930	138175	0.885238331	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__															
HN_SY_contig_10671765.region001	0.31276594915435	HN_SY_bin_58	63.79	0.0	63.2	39454	3039321	106	2930	138175	0.885238331	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__															
HN_SY_contig_32261994.region001	0.31276594915435	HN_SY_bin_24	69.76	1.829	62.7	48439	2723172	90	2581	143553	0.879612035	c__Gammaproteobacteria (UID4274)	577	25.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__															
HN_SY_contig_356105.region001	1.49011611938477e-08	HN_SY_bin_15	92.71	2.664	59.9	13857	3964562	362	3809	60602	0.872924895	c__Gammaproteobacteria (UID4267)	544	18.75	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__Candidatus Competibacteraceae;g__;s__															
SD_DY_contig_27851636.region001	0.385337740192596	SD_DY_bin_287	89.38	4.273	71.6	43316	5318468	207	4396	218926	0.896474484	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__															
LN_DD_contig_19903652.region001	0.0	LN_DD_bin_196	92.85	2.634	41.8	47928	4145144	199	3372	130772	0.904449704	p__Bacteroidetes (UID2605)	316	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__JAFGWU01;s__	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__															
JS_YC_contig_27825850.region001	0.0	JS_YC_bin_130	96.08	1.098	56.3	104128	5441729	173	4796	341683	0.911577896	k__Bacteria (UID2495)	147	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__															
JS_YC_contig_7379985.region001	0.0	JS_YC_bin_113	91.73	0.504	62.8	51077	2203106	75	2251	157806	0.880640861	o__Rhizobiales (UID3447)	413	50.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__Methyloceanibacter sp002390155	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__;s__															
JS_YC_contig_7757555.region001	0.0	JS_YC_bin_196	70.74	2.008	58.8	70876	2382668	76	2387	211982	0.887352085	o__Rhizobiales (UID3447)	416	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__;s__															
JS_YC_contig_9600639.region001	0.0	JS_YC_bin_193	98.91	1.304	58.6	59824	5017409	182	4847	144700	0.893496176	c__Alphaproteobacteria (UID3305)	349	50.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8317;f__UBA8317;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__															
HN_SY_contig_9012423.region001	1.49011611938477e-08	HN_SY_bin_140	63.86	5.909	61.4	7290	3966069	661	3868	41128	0.888346682	k__Bacteria (UID1452)	163	25.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAAYZQ01;f__JAAYZQ01;g__;s__	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__															
HN_SY_contig_9553502.region001	1.49011611938477e-08	HN_SY_bin_65	72.84	8.078	38.1	8179	5159723	768	5101	43668	0.860028101	p__Cyanobacteria (UID2192)	584	81.4	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae_A;g__Crocosphaera;s__	d__Bacteria;p__Cyanobacteria;c__;o__Chroococcales;f__Aphanothecaceae;g__Crocosphaera;s__															
SD_QD_contig_18123446.region002	0.0	SD_QD_bin_276	97.43	3.418	58.7	86657	2861966	51	2733	291330	0.857896792	k__Bacteria (UID3187)	188	0.0	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__SZUA-259;s__	d__Bacteria;p__Nitrospirae;c__;o__;f__;g__;s__															
HN_SY_contig_21286057.region001	0.386569476986637	HN_SY_bin_24	69.76	1.829	62.7	48439	2723172	90	2581	143553	0.879612035	c__Gammaproteobacteria (UID4274)	577	25.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__															
HN_SY_contig_32451159.region001	0.372572792236772	HN_SY_bin_15	92.71	2.664	59.9	13857	3964562	362	3809	60602	0.872924895	c__Gammaproteobacteria (UID4267)	544	18.75	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__Candidatus Competibacteraceae;g__;s__															
JS_LYG_contig_13670360.region001	0.38125881808101	JS_LYG_bin_34	77.36	3.716	64.1	8646	3093061	447	3069	43367	0.854305737	c__Gammaproteobacteria (UID4274)	581	66.67	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
SD_DY_contig_25547877.region001	0.374288397793651	SD_DY_bin_291	95.37	1.561	65.4	47525	4732566	161	4633	165897	0.89610622	c__Alphaproteobacteria (UID3305)	349	50.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__;s__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__															
SD_DY_contig_25621975.region001	0.335539966152233	SD_DY_bin_195	84.48	1.919	64.7	21770	3162978	215	3063	70522	0.911882077	c__Gammaproteobacteria (UID4267)	544	18.18	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1844;s__	d__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__															
SD_QD_contig_26898904.region001	0.235590639120697	SD_QD_bin_137	76.61	2.258	54.4	15069	2703183	239	2637	72271	0.912370746	c__Deltaproteobacteria (UID3216)	247	100.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	Sulphate reduction														
JS_YC_contig_14543176.region001	0.350091997425944	JS_YC_bin_191	93.15	1.19	50.6	59926	4160109	192	3787	174837	0.861558467	c__Deltaproteobacteria (UID3217)	280	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulforhopalus;s__	Sulphate reduction														
JS_LYG_contig_16798679.region001	1.49011611938477e-08	JS_LYG_bin_19	100.0	0.8	39.8	48977	1595767	81	1772	130904	0.880602562	p__Euryarchaeota (UID3)	188	100.0	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae_A;g__Methanothermobacter_A;s__Methanothermobacter_A tenebrarum	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__;s__															
JS_LYG_contig_20606165.region001	0.0	JS_LYG_bin_44	91.81	2.909	51.9	47369	6438541	245	5743	359656	0.870090379	k__Bacteria (UID1452)	163	0.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__JAACFF01;s__JAACFF01 sp009937635	d__Bacteria;p__Chloroflexi;c__;o__;f__;g__;s__															
JS_LYG_contig_24084035.region001	0.384137543841122	JS_LYG_bin_95	90.25	2.816	65.3	77423	3311834	67	3030	184065	0.895071196	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__XN24;f__XN24;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__															
LN_DD_contig_15547942.region001	0.331624876799164	LN_DD_bin_43	89.55	4.049	62.8	253623	2814999	90	2669	315041	0.906792036	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__XN24;f__XN24;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__															
JS_LYG_contig_2528289.region001	0.0	JS_LYG_bin_20	100.0	0.0	53.7	46904	1855958	74	1850	125221	0.8395769	p__Euryarchaeota (UID49)	228	0.0	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix_B;s__Methanothrix_B thermoacetophila	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanotrichaceae;g__Methanothrix;s__															
JS_LYG_contig_2546501.region001	0.0	JS_LYG_bin_137	92.46	5.087	57.3	58514	3317461	96	3090	216132	0.928238958	c__Gammaproteobacteria (UID4202)	481	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__;g__;s__															
JS_LYG_contig_2628360.region001	0.0	JS_LYG_bin_135	97.02	0.344	39.2	54986	2932063	90	2688	196426	0.904302419	s__algicola (UID2846)	571	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muriicola;s__	d__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muriicola;s__															
HN_SY_contig_1943636.region001	0.316969095432103	HN_SY_bin_164	93.93	2.588	63.8	26144	3497420	195	3339	95473	0.867223128	c__Gammaproteobacteria (UID4274)	577	58.33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__															
HN_SY_contig_30621989.region001	0.36911642497031	HN_SY_bin_198	92.19	3.25	65.8	37465	3286862	162	3096	183626	0.903871331	c__Gammaproteobacteria (UID4267)	544	17.65	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__XN24;f__XN24;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__															
JS_LYG_contig_16759597.region001	0.385523423933187	JS_LYG_bin_95	90.25	2.816	65.3	77423	3311834	67	3030	184065	0.895071196	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__XN24;f__XN24;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__															
JS_LYG_contig_6965159.region001	0.316969095432103	JS_LYG_bin_34	77.36	3.716	64.1	8646	3093061	447	3069	43367	0.854305737	c__Gammaproteobacteria (UID4274)	581	66.67	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
LN_DD_contig_392358.region001	0.0	LN_DD_bin_43	89.55	4.049	62.8	253623	2814999	90	2669	315041	0.906792036	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__XN24;f__XN24;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__															
LN_DD_contig_4843615.region001	0.385523423933187	LN_DD_bin_102	88.14	3.345	62.1	33530	2987982	147	2867	135400	0.905322732	c__Gammaproteobacteria (UID4267)	544	12.5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__XN24;f__XN24;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__															
LN_DD_contig_7206098.region001	0.366386297851589	LN_DD_bin_89	63.27	0.0	57.5	8517	2616829	421	2676	35762	0.901518013	k__Bacteria (UID203)	104	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__BM003;f__BM003;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__;s__															
JS_LYG_contig_8569489.region001	0.0	JS_LYG_bin_19	100.0	0.8	39.8	48977	1595767	81	1772	130904	0.880602562	p__Euryarchaeota (UID3)	188	100.0	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae_A;g__Methanothermobacter_A;s__Methanothermobacter_A tenebrarum	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__;s__															
SD_DY_contig_8151327.region001	0.0	SD_DY_bin_508	92.62	0.387	58.7	96590	3532426	83	3242	269337	0.89530256	c__Gammaproteobacteria (UID4444)	507	25.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter mobilis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinobacter;s__Marinobacter mobilis															
JS_LYG_contig_9611338.region001	0.0	JS_LYG_bin_29	91.52	7.88	57.6	52080	3894466	129	3436	202816	0.887040535	c__Gammaproteobacteria (UID4202)	481	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__;g__;s__															
JS_YC_contig_10194482.region001	0.0	JS_YC_bin_143	96.4	1.245	56.9	85625	9025911	243	6773	307613	0.869475593	k__Bacteria (UID2565)	140	50.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__ARS98;s__	d__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__															
JS_YC_contig_10516787.region001	0.0	JS_YC_bin_29	95.29	3.589	59.3	34221	3995567	179	3423	107494	0.904989143	k__Bacteria (UID3187)	188	16.67	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__FEB-10;g__;s__	d__Bacteria;p__Acidobacteria;c__Holophagae;o__;f__;g__;s__															
JS_YC_contig_10724583.region001	0.0	JS_YC_bin_60	99.14	2.307	62.0	118772	3154136	49	3227	200686	0.916424441	k__Bacteria (UID1453)	171	50.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JABDJC01;s__	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__;f__;g__;s__															
JS_YC_contig_10765259.region001	1.49011611938477e-08	JS_YC_bin_203	88.81	1.29	64.4	86686	4417107	106	4287	274210	0.913598006	c__Deltaproteobacteria (UID3216)	247	0.0	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__UBA6930;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__	Sulphate reduction														
JS_YC_contig_11062336.region001	1.49011611938477e-08	JS_YC_bin_191	93.15	1.19	50.6	59926	4160109	192	3787	174837	0.861558467	c__Deltaproteobacteria (UID3217)	280	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulforhopalus;s__	Sulphate reduction														
JS_YC_contig_12761478.region001	0.0	JS_YC_bin_174	92.04	1.203	69.4	54904	4582611	128	3734	152040	0.885394497	k__Bacteria (UID2565)	143	50.0	d__Bacteria;p__Planctomycetota;c__PLA2;o__PLA2;f__JAEUHO01;g__;s__	d__Bacteria;p__Planctomycetes;c__Planctomycetia;o__;f__;g__;s__															
JS_YC_contig_14481514.region001	0.0	JS_YC_bin_126	97.8	4.395	62.3	96209	3056350	89	2866	209180	0.902698521	k__Bacteria (UID2495)	147	25.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__JAAXGI01;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__															
JS_YC_contig_15133020.region001	1.49011611938477e-08	JS_YC_bin_174	92.04	1.203	69.4	54904	4582611	128	3734	152040	0.885394497	k__Bacteria (UID2565)	143	50.0	d__Bacteria;p__Planctomycetota;c__PLA2;o__PLA2;f__JAEUHO01;g__;s__	d__Bacteria;p__Planctomycetes;c__Planctomycetia;o__;f__;g__;s__															
JS_YC_contig_16027063.region001	0.0	JS_YC_bin_146	97.31	1.164	37.7	25004	3598056	256	3112	110219	0.898324016	k__Bacteria (UID2569)	278	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA12170;g__UBA12170;s__	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__Lentimicrobium;s__															
JS_YC_contig_16118866.region001	0.0	JS_YC_bin_143	96.4	1.245	56.9	85625	9025911	243	6773	307613	0.869475593	k__Bacteria (UID2565)	140	50.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__ARS98;s__	d__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__															
JS_YC_contig_1625486.region001	0.0	JS_YC_bin_72	87.74	7.741	44.7	65240	4890272	122	4364	281492	0.872254884	c__Deltaproteobacteria (UID3216)	247	25.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacula;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__	Sulphate reduction														
JS_YC_contig_16477379.region001	2.1073424255447e-08	JS_YC_bin_136	90.33	1.056	58.3	68311	3310230	107	3256	195211	0.910765085	c__Gammaproteobacteria (UID4267)	544	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__SMWC01;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__															
